Table 1
State,NCESID,District,Included in national analysis,Included in nonwhite & white analysis,Included in nonwhite pov & white pov analysis,Racial concentration,Poverty,Urbanicity,Enrollment,Percent Nonwhite,Percent White,Student poverty rate,"State and local revenue, per pupil, cost adjusted","Local revenue, per pupil, cost adjusted","State revenue, per pupil, cost adjusted","State and local revenue, cost adjusted","Local revenue, cost adjusted","State revenue, cost adjusted",Median household income,Median property value
Minnesota,2723370,Nevis Public School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant, 	603 ,10%,90%,18%," $	11,417 "," $	2,495 "," $	8,922 "," $	6,884,264 "," $	1,504,569 "," $	5,379,695 "," $	49,150 "," $	205,800 "
Minnesota,2723400,New London-Spicer School District,yes,yes,yes,Concentrated white,low poverty,33-Town: Remote," 	1,457 ",7%,93%,7%," $	11,514 "," $	3,603 "," $	7,910 "," $	16,775,391 "," $	5,250,000 "," $	11,525,391 "," $	65,808 "," $	228,600 "
Minnesota,2723430,New Prague Area Schools,yes,yes,yes,Concentrated white,low poverty,32-Town: Distant," 	4,157 ",5%,95%,4%," $	11,102 "," $	3,315 "," $	7,787 "," $	46,150,778 "," $	13,782,101 "," $	32,368,677 "," $	90,131 "," $	261,700 "
Minnesota,2723490,New Ulm Public School District,yes,yes,yes,Concentrated white,low poverty,32-Town: Distant," 	2,060 ",8%,92%,8%," $	13,121 "," $	4,389 "," $	8,732 "," $	27,029,528 "," $	9,041,339 "," $	17,988,189 "," $	57,105 "," $	145,900 "
Minnesota,2723520,New York Mills Public School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant, 	759 ,5%,95%,16%," $	10,651 "," $	1,946 "," $	8,705 "," $	8,084,168 "," $	1,476,954 "," $	6,607,214 "," $	48,476 "," $	136,500 "
Minnesota,2723580,Nicollet Public School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant, 	363 ,6%,94%,5%," $	14,305 "," $	5,641 "," $	8,664 "," $	5,192,651 "," $	2,047,666 "," $	3,144,985 "," $	73,688 "," $	177,700 "
Minnesota,2791448,Norman County West School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant, 	255 ,20%,80%,16%," $	13,491 "," $	2,894 "," $	10,596 "," $	3,440,117 "," $	738,072 "," $	2,702,045 "," $	51,685 "," $	87,200 "
Minnesota,2723820,North Branch Public Schools,yes,yes,yes,Concentrated white,low poverty,32-Town: Distant," 	3,072 ",7%,93%,8%," $	12,311 "," $	3,384 "," $	8,927 "," $	37,818,731 "," $	10,394,763 "," $	27,423,968 "," $	71,207 "," $	180,300 "
Minnesota,2723850,North St. Paul-Maplewood School District,yes,no,no,Not concentrated,low poverty,21-Suburb: Large," 	10,648 ",53%,47%,11%," $	13,391 "," $	4,083 "," $	9,308 "," $	142,588,341 "," $	43,473,543 "," $	99,114,798 "," $	64,140 "," $	194,400 "
Minnesota,2723880,Northfield Public School District,yes,yes,yes,Concentrated white,low poverty,32-Town: Distant," 	3,984 ",19%,81%,7%," $	14,111 "," $	5,119 "," $	8,991 "," $	56,216,244 "," $	20,395,939 "," $	35,820,305 "," $	68,333 "," $	227,200 "
Minnesota,2730870,Northland Community Schools,yes,no,no,Not concentrated,high poverty,43-Rural: Remote, 	332 ,35%,65%,34%," $	18,529 "," $	5,519 "," $	13,011 "," $	6,151,759 "," $	1,832,161 "," $	4,319,598 "," $	44,295 "," $	213,100 "
Minnesota,2700089,Nrheg School District,yes,yes,yes,Concentrated white,low poverty,43-Rural: Remote, 	927 ,6%,94%,8%," $	10,804 "," $	2,434 "," $	8,370 "," $	10,014,955 "," $	2,256,231 "," $	7,758,724 "," $	57,406 "," $	131,700 "
Minnesota,2723970,Ogilvie Public School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant, 	468 ,3%,97%,16%," $	13,355 "," $	3,159 "," $	10,196 "," $	6,250,000 "," $	1,478,306 "," $	4,771,694 "," $	53,836 "," $	147,900 "
Minnesota,2725050,Onamia Public School District,yes,no,no,Not concentrated,high poverty,43-Rural: Remote, 	635 ,52%,48%,21%," $	16,478 "," $	3,848 "," $	12,630 "," $	10,463,389 "," $	2,443,515 "," $	8,019,874 "," $	41,284 "," $	153,500 "
Minnesota,2725080,Orono Public School District,yes,yes,yes,Concentrated white,low poverty,41-Rural: Fringe," 	2,842 ",9%,91%,4%," $	12,900 "," $	5,910 "," $	6,989 "," $	36,660,824 "," $	16,797,546 "," $	19,863,278 "," $	96,349 "," $	452,700 "
Minnesota,2700328,Ortonville Public Schools,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant, 	490 ,7%,93%,16%," $	13,807 "," $	3,725 "," $	10,082 "," $	6,765,396 "," $	1,825,024 "," $	4,940,371 "," $	46,657 "," $	96,600 "
Minnesota,2725140,Osakis Public School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant, 	836 ,4%,96%,14%," $	11,427 "," $	2,519 "," $	8,908 "," $	9,552,789 "," $	2,105,578 "," $	7,447,211 "," $	50,859 "," $	159,400 "
Minnesota,2725200,Osseo Public School District,yes,no,no,Not concentrated,low poverty,21-Suburb: Large," 	20,662 ",54%,46%,10%," $	12,949 "," $	4,512 "," $	8,437 "," $	267,553,024 "," $	93,223,488 "," $	174,329,535 "," $	78,607 "," $	214,300 "
Minnesota,2728050,Owatonna Public School District,yes,yes,yes,Concentrated white,low poverty,32-Town: Distant," 	4,969 ",25%,75%,11%," $	11,881 "," $	2,411 "," $	9,469 "," $	59,034,653 "," $	11,981,188 "," $	47,053,465 "," $	57,223 "," $	151,600 "
Minnesota,2728110,Parkers Prairie Public School District,yes,yes,yes,Concentrated white,low poverty,43-Rural: Remote, 	549 ,5%,95%,12%," $	12,354 "," $	2,842 "," $	9,513 "," $	6,782,565 "," $	1,560,120 "," $	5,222,445 "," $	50,043 "," $	151,800 "
Minnesota,2728140,Paynesville Public School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant, 	952 ,6%,94%,8%," $	11,652 "," $	3,072 "," $	8,580 "," $	11,093,093 "," $	2,924,925 "," $	8,168,168 "," $	55,181 "," $	156,300 "
Minnesota,2728170,Pelican Rapids Public School District,yes,no,no,Not concentrated,low poverty,43-Rural: Remote, 	890 ,46%,54%,16%," $	13,714 "," $	4,906 "," $	8,808 "," $	12,205,411 "," $	4,366,733 "," $	7,838,677 "," $	54,640 "," $	199,200 "
Minnesota,2728200,Pequot Lakes Public Schools,yes,yes,yes,Concentrated white,low poverty,43-Rural: Remote," 	1,648 ",4%,96%,10%," $	12,398 "," $	4,313 "," $	8,085 "," $	20,432,653 "," $	7,108,163 "," $	13,324,490 "," $	54,346 "," $	239,300 "
Minnesota,2728230,Perham-Dent Public School District,yes,yes,yes,Concentrated white,low poverty,33-Town: Remote," 	1,473 ",14%,86%,12%," $	11,949 "," $	3,503 "," $	8,446 "," $	17,600,200 "," $	5,159,319 "," $	12,440,882 "," $	56,674 "," $	194,000 "
Minnesota,2728320,Pierz Public School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant," 	1,155 ",3%,97%,10%," $	10,459 "," $	1,667 "," $	8,791 "," $	12,079,592 "," $	1,925,510 "," $	10,154,082 "," $	53,438 "," $	165,600 "
Minnesota,2728350,Pillager Public School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant," 	1,031 ",4%,96%,14%," $	11,228 "," $	2,631 "," $	8,597 "," $	11,575,879 "," $	2,712,563 "," $	8,863,317 "," $	58,232 "," $	201,100 "
Minnesota,2728380,Pine City Public School District,yes,yes,yes,Concentrated white,low poverty,33-Town: Remote," 	1,625 ",8%,92%,14%," $	13,467 "," $	2,784 "," $	10,683 "," $	21,884,013 "," $	4,523,511 "," $	17,360,502 "," $	46,600 "," $	151,400 "
Minnesota,2728950,Pine Island Public School District,yes,yes,yes,Concentrated white,low poverty,31-Town: Fringe," 	1,298 ",9%,91%,7%," $	10,813 "," $	3,369 "," $	7,444 "," $	14,035,398 "," $	4,372,665 "," $	9,662,734 "," $	76,571 "," $	221,400 "
Minnesota,2728970,Pine River-Backus Public School District,yes,yes,yes,Concentrated white,low poverty,43-Rural: Remote, 	935 ,6%,94%,18%," $	11,709 "," $	2,350 "," $	9,359 "," $	10,947,739 "," $	2,196,985 "," $	8,750,754 "," $	45,957 "," $	149,000 "
Minnesota,2700108,Pipestone Area School District,yes,yes,yes,Concentrated white,low poverty,41-Rural: Fringe," 	1,147 ",21%,79%,15%," $	12,521 "," $	3,242 "," $	9,279 "," $	14,361,702 "," $	3,718,569 "," $	10,643,133 "," $	47,463 "," $	89,900 "
Minnesota,2700287,Plainview-Elgin-Millville,yes,yes,yes,Concentrated white,low poverty,32-Town: Distant," 	1,488 ",10%,90%,8%," $	9,915 "," $	1,945 "," $	7,970 "," $	14,753,221 "," $	2,893,954 "," $	11,859,267 "," $	67,937 "," $	163,300 "
Minnesota,2730030,Princeton Public School District,yes,yes,yes,Concentrated white,low poverty,32-Town: Distant," 	3,153 ",6%,94%,10%," $	12,645 "," $	2,966 "," $	9,679 "," $	39,870,293 "," $	9,351,464 "," $	30,518,828 "," $	63,570 "," $	169,200 "
Minnesota,2730060,Prior Lake-Savage Area Schools,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large," 	8,047 ",17%,83%,5%," $	12,199 "," $	4,300 "," $	7,899 "," $	98,169,261 "," $	34,604,086 "," $	63,565,175 "," $	102,240 "," $	293,100 "
Minnesota,2730090,Proctor Public School District,yes,yes,yes,Concentrated white,low poverty,22-Suburb: Mid-size," 	1,836 ",6%,94%,8%," $	11,378 "," $	3,041 "," $	8,337 "," $	20,889,772 "," $	5,582,920 "," $	15,306,852 "," $	62,683 "," $	172,700 "
Minnesota,2730150,Randolph Public School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant, 	651 ,6%,94%,4%," $	10,105 "," $	2,603 "," $	7,502 "," $	6,578,450 "," $	1,694,707 "," $	4,883,743 "," $	79,659 "," $	285,300 "
Minnesota,2730450,Red Lake Falls Public School District,yes,yes,yes,Concentrated white,low poverty,43-Rural: Remote, 	369 ,10%,90%,12%," $	13,331 "," $	3,122 "," $	10,209 "," $	4,919,081 "," $	1,151,848 "," $	3,767,233 "," $	53,750 "," $	111,200 "
Minnesota,2700132,Red Rock Central School District,yes,yes,yes,Concentrated white,low poverty,43-Rural: Remote, 	399 ,7%,93%,12%," $	13,428 "," $	3,695 "," $	9,733 "," $	5,357,905 "," $	1,474,297 "," $	3,883,608 "," $	50,560 "," $	74,100 "
Minnesota,2730480,Red Wing Public School District,yes,yes,yes,Concentrated white,low poverty,41-Rural: Fringe," 	2,799 ",23%,77%,10%," $	12,255 "," $	3,939 "," $	8,316 "," $	34,302,852 "," $	11,026,549 "," $	23,276,303 "," $	55,183 "," $	170,100 "
Minnesota,2700182,Redwood Area School District,yes,no,no,Not concentrated,low poverty,33-Town: Remote," 	1,132 ",35%,65%,12%," $	11,709 "," $	3,076 "," $	8,633 "," $	13,255,092 "," $	3,482,056 "," $	9,773,036 "," $	47,094 "," $	105,000 "
Minnesota,2700163,Renville County West School District,yes,no,no,Not concentrated,low poverty,43-Rural: Remote, 	530 ,34%,66%,11%," $	13,333 "," $	4,243 "," $	9,090 "," $	7,066,474 "," $	2,248,555 "," $	4,817,919 "," $	54,847 "," $	87,300 "
Minnesota,2731750,Richfield Public School District,yes,no,no,Not concentrated,low poverty,21-Suburb: Large," 	4,365 ",71%,29%,13%," $	13,344 "," $	4,249 "," $	9,094 "," $	58,244,522 "," $	18,547,765 "," $	39,696,757 "," $	54,381 "," $	183,700 "
Minnesota,2731780,Robbinsdale Public School District,yes,no,no,Not concentrated,low poverty,21-Suburb: Large," 	12,808 ",57%,43%,13%," $	12,975 "," $	4,659 "," $	8,315 "," $	166,177,914 "," $	59,675,723 "," $	106,502,191 "," $	60,645 "," $	190,500 "
Minnesota,2731800,Rochester Public School District,yes,no,no,Not concentrated,low poverty,12-City: Mid-size," 	17,304 ",37%,63%,10%," $	11,899 "," $	3,099 "," $	8,800 "," $	205,895,091 "," $	53,617,902 "," $	152,277,190 "," $	68,248 "," $	174,600 "
Minnesota,2732070,Rockford Public School District,yes,yes,yes,Concentrated white,low poverty,41-Rural: Fringe," 	1,733 ",17%,83%,7%," $	13,478 "," $	4,874 "," $	8,604 "," $	23,357,863 "," $	8,446,573 "," $	14,911,290 "," $	86,508 "," $	226,400 "
Minnesota,2709440,Rocori Public School District,yes,yes,yes,Concentrated white,low poverty,31-Town: Fringe," 	2,097 ",12%,88%,10%," $	11,974 "," $	3,542 "," $	8,432 "," $	25,110,110 "," $	7,428,428 "," $	17,681,682 "," $	64,071 "," $	191,400 "
Minnesota,2732390,Rosemount-Apple Valley-Eagan,yes,no,no,Not concentrated,low poverty,21-Suburb: Large," 	27,926 ",34%,66%,6%," $	11,944 "," $	3,350 "," $	8,593 "," $	333,541,588 "," $	93,561,437 "," $	239,980,151 "," $	89,461 "," $	242,100 "
Minnesota,2732430,Roseville Public School District,yes,no,no,Not concentrated,low poverty,21-Suburb: Large," 	7,683 ",53%,47%,16%," $	12,727 "," $	4,120 "," $	8,608 "," $	97,783,857 "," $	31,651,121 "," $	66,132,735 "," $	61,308 "," $	224,700 "
Minnesota,2732460,Rothsay Public School District,yes,yes,yes,Concentrated white,low poverty,43-Rural: Remote, 	297 ,5%,95%,9%," $	14,230 "," $	6,061 "," $	8,169 "," $	4,226,249 "," $	1,800,196 "," $	2,426,053 "," $	52,500 "," $	99,100 "
Minnesota,2700388,Round Lake-Brewster Public Schools,yes,no,no,Not concentrated,low poverty,42-Rural: Distant, 	274 ,48%,52%,12%," $	11,563 "," $	2,356 "," $	9,207 "," $	3,168,307 "," $	645,669 "," $	2,522,638 "," $	53,289 "," $	103,700 "
Minnesota,2732520,Royalton Public School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant, 	962 ,5%,95%,13%," $	10,700 "," $	2,075 "," $	8,626 "," $	10,293,878 "," $	1,995,918 "," $	8,297,959 "," $	60,559 "," $	168,900 "
Minnesota,2700294,Rtr Public Schools,yes,yes,yes,Concentrated white,low poverty,43-Rural: Remote, 	584 ,8%,92%,15%," $	11,740 "," $	2,509 "," $	9,230 "," $	6,855,891 "," $	1,465,433 "," $	5,390,458 "," $	58,063 "," $	111,300 "
Minnesota,2732550,Rush City Public School District,yes,yes,yes,Concentrated white,low poverty,32-Town: Distant, 	880 ,6%,94%,11%," $	11,737 "," $	3,600 "," $	8,137 "," $	10,328,298 "," $	3,168,177 "," $	7,160,121 "," $	59,890 "," $	175,100 "
Minnesota,2728290,Rushford-Peterson Public Schools,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant, 	671 ,3%,97%,10%," $	13,395 "," $	4,335 "," $	9,060 "," $	8,987,976 "," $	2,908,818 "," $	6,079,158 "," $	57,719 "," $	164,000 "
Minnesota,2732820,Sartell-St. Stephen School District,yes,yes,yes,Concentrated white,low poverty,22-Suburb: Mid-size," 	3,880 ",7%,93%,4%," $	10,765 "," $	2,620 "," $	8,145 "," $	41,768,769 "," $	10,165,165 "," $	31,603,604 "," $	85,604 "," $	196,700 "
Minnesota,2732850,Sauk Centre Public School District,yes,yes,yes,Concentrated white,low poverty,41-Rural: Fringe," 	1,081 ",10%,90%,12%," $	11,536 "," $	3,185 "," $	8,351 "," $	12,470,470 "," $	3,443,443 "," $	9,027,027 "," $	54,764 "," $	165,900 "
Minnesota,2732880,Sauk Rapids-Rice Public Schools,yes,yes,yes,Concentrated white,low poverty,22-Suburb: Mid-size," 	4,443 ",12%,88%,8%," $	11,754 "," $	2,985 "," $	8,769 "," $	52,223,469 "," $	13,263,265 "," $	38,960,204 "," $	52,945 "," $	158,000 "
Minnesota,2732970,Sebeka Public School District,yes,yes,yes,Concentrated white,low poverty,43-Rural: Remote, 	504 ,5%,95%,18%," $	11,431 "," $	1,498 "," $	9,933 "," $	5,761,117 "," $	754,912 "," $	5,006,205 "," $	43,164 "," $	126,900 "
Minnesota,2733000,Shakopee Public School District,yes,no,no,Not concentrated,low poverty,21-Suburb: Large," 	8,223 ",40%,60%,7%," $	11,664 "," $	3,311 "," $	8,353 "," $	95,909,533 "," $	27,223,735 "," $	68,685,798 "," $	80,399 "," $	229,800 "
Minnesota,2700102,Sibley East School District,yes,no,no,Not concentrated,low poverty,43-Rural: Remote," 	1,207 ",31%,69%,10%," $	13,757 "," $	4,894 "," $	8,863 "," $	16,604,743 "," $	5,907,115 "," $	10,697,628 "," $	56,434 "," $	134,300 "
Minnesota,2733210,Sleepy Eye Public School District,yes,no,no,Not concentrated,low poverty,32-Town: Distant, 	584 ,36%,64%,10%," $	12,023 "," $	2,811 "," $	9,212 "," $	7,021,654 "," $	1,641,732 "," $	5,379,921 "," $	51,863 "," $	130,600 "
Minnesota,2732700,South Koochiching School District,yes,yes,no,Concentrated white,high poverty,43-Rural: Remote, 	271 ,16%,84%,29%," $	19,961 "," $	4,604 "," $	15,357 "," $	5,409,505 "," $	1,247,725 "," $	4,161,780 "," $	36,576 "," $	98,900 "
Minnesota,2733270,South St. Paul Public School District,yes,no,no,Not concentrated,low poverty,21-Suburb: Large," 	3,578 ",41%,59%,11%," $	12,294 "," $	3,193 "," $	9,102 "," $	43,989,603 "," $	11,424,386 "," $	32,565,217 "," $	55,366 "," $	160,700 "
Minnesota,2733810,South Washington County School District,yes,no,no,Not concentrated,low poverty,21-Suburb: Large," 	18,187 ",30%,70%,4%," $	12,311 "," $	4,111 "," $	8,200 "," $	223,907,460 "," $	74,774,315 "," $	149,133,144 "," $	92,541 "," $	238,600 "
Minnesota,2702720,Southland Public School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant, 	454 ,7%,93%,8%," $	12,853 "," $	3,586 "," $	9,267 "," $	5,835,317 "," $	1,627,976 "," $	4,207,341 "," $	62,736 "," $	128,400 "
Minnesota,2733300,Spring Grove School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant, 	348 ,3%,97%,9%," $	11,604 "," $	2,628 "," $	8,977 "," $	4,038,348 "," $	914,454 "," $	3,123,894 "," $	47,625 "," $	112,300 "
Minnesota,2733330,Spring Lake Park Public Schools,yes,no,no,Not concentrated,low poverty,21-Suburb: Large," 	5,833 ",39%,61%,10%," $	12,402 "," $	4,325 "," $	8,077 "," $	72,342,412 "," $	25,230,545 "," $	47,111,868 "," $	68,153 "," $	174,100 "
Minnesota,2733390,Springfield Public School District,yes,yes,yes,Concentrated white,low poverty,43-Rural: Remote, 	597 ,9%,91%,12%," $	10,441 "," $	1,876 "," $	8,565 "," $	6,233,268 "," $	1,120,079 "," $	5,113,189 "," $	50,776 "," $	91,300 "
Minnesota,2733420,St. Anthony-New Brighton Schools,yes,no,no,Not concentrated,low poverty,21-Suburb: Large," 	1,836 ",30%,70%,9%," $	11,024 "," $	4,075 "," $	6,949 "," $	20,240,140 "," $	7,482,033 "," $	12,758,107 "," $	65,010 "," $	227,800 "
Minnesota,2733450,St. Charles Public School District,yes,yes,yes,Concentrated white,low poverty,32-Town: Distant," 	1,007 ",18%,82%,12%," $	10,459 "," $	2,265 "," $	8,193 "," $	10,531,809 "," $	2,281,312 "," $	8,250,497 "," $	65,417 "," $	176,500 "
Minnesota,2733480,St. Clair Public School District,yes,yes,yes,Concentrated white,low poverty,41-Rural: Fringe, 	687 ,4%,96%,9%," $	11,213 "," $	2,989 "," $	8,224 "," $	7,703,109 "," $	2,053,159 "," $	5,649,950 "," $	72,406 "," $	188,100 "
Minnesota,2733510,St. Cloud Public School District,yes,no,no,Not concentrated,low poverty,13-City: Small," 	10,228 ",45%,55%,17%," $	13,577 "," $	3,090 "," $	10,487 "," $	138,860,861 "," $	31,601,602 "," $	107,259,259 "," $	48,747 "," $	157,200 "
Minnesota,2733540,St. Francis Public School District,yes,yes,yes,Concentrated white,low poverty,31-Town: Fringe," 	4,664 ",11%,89%,6%," $	12,381 "," $	3,299 "," $	9,082 "," $	57,745,136 "," $	15,387,160 "," $	42,357,977 "," $	81,496 "," $	210,400 "
Minnesota,2733600,St. James Public School District,yes,no,no,Not concentrated,low poverty,32-Town: Distant, 	989 ,50%,50%,14%," $	12,899 "," $	3,082 "," $	9,816 "," $	12,756,811 "," $	3,048,436 "," $	9,708,375 "," $	50,639 "," $	97,300 "
Minnesota,2700008,St. Louis County School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant," 	1,904 ",19%,81%,13%," $	17,328 "," $	6,548 "," $	10,781 "," $	32,993,049 "," $	12,466,733 "," $	20,526,316 "," $	50,736 "," $	137,500 "
Minnesota,2733780,St. Louis Park Public School District,yes,no,no,Not concentrated,low poverty,21-Suburb: Large," 	4,758 ",44%,56%,10%," $	13,536 "," $	6,208 "," $	7,329 "," $	64,406,661 "," $	29,537,248 "," $	34,869,413 "," $	70,004 "," $	239,900 "
Minnesota,2733790,St. Michael-Albertville School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large," 	6,140 ",11%,89%,3%," $	11,330 "," $	3,276 "," $	8,054 "," $	69,565,524 "," $	20,115,927 "," $	49,449,597 "," $	88,572 "," $	209,300 "
Minnesota,2733840,St. Paul Public School District,yes,yes,yes,Concentrated nonwhite,high poverty,11-City: Large," 	37,698 ",78%,22%,27%," $	14,602 "," $	3,868 "," $	10,734 "," $	550,479,821 "," $	145,819,731 "," $	404,660,090 "," $	50,820 "," $	178,400 "
Minnesota,2733870,St. Peter Public School District,yes,yes,yes,Concentrated white,low poverty,31-Town: Fringe," 	2,095 ",23%,77%,12%," $	12,266 "," $	3,216 "," $	9,050 "," $	25,697,120 "," $	6,736,842 "," $	18,960,278 "," $	59,240 "," $	173,800 "
Minnesota,2733900,Staples-Motley School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant," 	1,168 ",10%,90%,17%," $	12,926 "," $	2,613 "," $	10,312 "," $	15,097,137 "," $	3,052,147 "," $	12,044,990 "," $	42,974 "," $	131,800 "
Minnesota,2700127,Stephen-Argyle Central Schools,yes,yes,yes,Concentrated white,low poverty,43-Rural: Remote, 	322 ,15%,85%,10%," $	14,371 "," $	3,966 "," $	10,404 "," $	4,627,317 "," $	1,277,073 "," $	3,350,244 "," $	58,177 "," $	83,600 "
Minnesota,2738160,Stewartville Public School District,yes,yes,yes,Concentrated white,low poverty,31-Town: Fringe," 	2,075 ",7%,93%,8%," $	10,633 "," $	2,702 "," $	7,932 "," $	22,064,485 "," $	5,606,352 "," $	16,458,133 "," $	61,845 "," $	171,200 "
Minnesota,2738190,Stillwater Area Public School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large," 	8,489 ",16%,84%,4%," $	12,889 "," $	5,218 "," $	7,670 "," $	109,412,653 "," $	44,298,395 "," $	65,114,259 "," $	87,517 "," $	302,600 "
Minnesota,2738280,Swanville Public School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant, 	309 ,3%,97%,9%," $	12,126 "," $	3,015 "," $	9,111 "," $	3,746,939 "," $	931,633 "," $	2,815,306 "," $	55,774 "," $	167,100 "
Minnesota,2738850,Thief River Falls School District,yes,yes,yes,Concentrated white,low poverty,33-Town: Remote," 	2,030 ",14%,86%,10%," $	11,685 "," $	3,327 "," $	8,358 "," $	23,721,088 "," $	6,754,130 "," $	16,966,958 "," $	51,806 "," $	125,200 "
Minnesota,2700326,Tracy Area Public School District,yes,yes,yes,Concentrated white,low poverty,43-Rural: Remote, 	772 ,21%,79%,13%," $	11,297 "," $	2,407 "," $	8,891 "," $	8,721,569 "," $	1,857,843 "," $	6,863,725 "," $	51,719 "," $	96,700 "
Minnesota,2700379,Tri-City United School District,yes,yes,yes,Concentrated white,low poverty,32-Town: Distant," 	1,962 ",20%,80%,11%," $	12,357 "," $	3,747 "," $	8,610 "," $	24,243,976 "," $	7,351,406 "," $	16,892,570 "," $	61,574 "," $	167,000 "
Minnesota,2791446,Tri-County School District,yes,yes,yes,Concentrated white,low poverty,43-Rural: Remote, 	192 ,4%,96%,10%," $	15,625 "," $	3,707 "," $	11,918 "," $	3,000,000 "," $	711,686 "," $	2,288,314 "," $	41,543 "," $	65,900 "
Minnesota,2740665,Triton School District,yes,yes,yes,Concentrated white,low poverty,32-Town: Distant," 	1,160 ",22%,78%,11%," $	11,317 "," $	2,777 "," $	8,540 "," $	13,128,231 "," $	3,221,670 "," $	9,906,561 "," $	60,090 "," $	137,700 "
Minnesota,2740680,Truman Public School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant, 	203 ,12%,88%,15%," $	14,142 "," $	4,500 "," $	9,642 "," $	2,870,874 "," $	913,592 "," $	1,957,282 "," $	53,889 "," $	90,000 "
Minnesota,2740830,Underwood Public School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant, 	599 ,4%,96%,16%," $	10,932 "," $	2,225 "," $	8,707 "," $	6,548,096 "," $	1,332,665 "," $	5,215,431 "," $	62,120 "," $	197,900 "
Minnesota,2700005,United South Central School District,yes,yes,yes,Concentrated white,low poverty,43-Rural: Remote, 	698 ,18%,82%,14%," $	15,167 "," $	5,828 "," $	9,339 "," $	10,586,603 "," $	4,067,943 "," $	6,518,660 "," $	49,335 "," $	85,400 "
Minnesota,2740860,Upsala Public School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant, 	375 ,4%,96%,12%," $	11,616 "," $	3,113 "," $	8,503 "," $	4,356,122 "," $	1,167,347 "," $	3,188,776 "," $	57,865 "," $	177,600 "
Minnesota,2740920,Verndale Public School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant, 	533 ,6%,94%,17%," $	11,913 "," $	1,539 "," $	10,374 "," $	6,349,535 "," $	820,062 "," $	5,529,473 "," $	46,196 "," $	119,200 "
Minnesota,2741040,Virginia Public School District,yes,yes,no,Concentrated white,high poverty,33-Town: Remote," 	1,713 ",17%,83%,24%," $	16,329 "," $	7,443 "," $	8,886 "," $	27,972,195 "," $	12,749,752 "," $	15,222,443 "," $	40,491 "," $	99,400 "
Minnesota,2741060,Wabasha-Kellogg Public School District,yes,yes,yes,Concentrated white,low poverty,43-Rural: Remote, 	570 ,11%,89%,10%," $	12,914 "," $	3,900 "," $	9,014 "," $	7,360,753 "," $	2,222,993 "," $	5,137,760 "," $	52,865 "," $	168,300 "
Minnesota,2741430,Wabasso Public School District,yes,yes,yes,Concentrated white,low poverty,43-Rural: Remote, 	390 ,3%,97%,8%," $	13,191 "," $	4,390 "," $	8,802 "," $	5,144,520 "," $	1,711,930 "," $	3,432,590 "," $	51,094 "," $	96,200 "
Minnesota,2741460,Waconia Public School District,yes,yes,yes,Concentrated white,low poverty,31-Town: Fringe," 	3,948 ",9%,91%,3%," $	11,405 "," $	3,758 "," $	7,646 "," $	45,025,281 "," $	14,838,015 "," $	30,187,266 "," $	89,980 "," $	269,400 "
Minnesota,2700022,Wadena-Deer Creek School District,yes,yes,yes,Concentrated white,low poverty,41-Rural: Fringe, 	992 ,8%,92%,18%," $	12,393 "," $	2,357 "," $	10,036 "," $	12,293,692 "," $	2,338,159 "," $	9,955,533 "," $	42,332 "," $	111,400 "
Minnesota,2700024,Warren-Alvarado-Oslo School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant, 	452 ,19%,81%,13%," $	14,377 "," $	4,332 "," $	10,045 "," $	6,498,537 "," $	1,958,049 "," $	4,540,488 "," $	58,456 "," $	104,400 "
Minnesota,2741880,Waseca Public School District,yes,yes,yes,Concentrated white,low poverty,32-Town: Distant," 	1,894 ",17%,83%,11%," $	12,647 "," $	3,175 "," $	9,472 "," $	23,954,138 "," $	6,013,958 "," $	17,940,179 "," $	50,747 "," $	144,700 "
